Order ID,Customer_Name,Category,Sales,Final_Sales,Profit
CA-2014-157644,Aaron Hawkins,Technology,34.77,41.03,11.4741
US-2017-110646,Jamie Frazer,Technology,118.65,140.01,19.775
CA-2015-144274,Pierre Wener,Technology,307.98,363.42,89.3142
CA-2017-100622,Dave Kipp,Technology,959.984,1132.78,311.9948
US-2017-132675,Karen Ferguson,Technology,89.9,106.08,25.172
CA-2014-153808,Frank Hawley,Technology,299.97,353.96,131.9868
US-2016-112396,Justin Ritter,Technology,89.97,106.16,39.5868
US-2016-112396,Justin Ritter,Technology,31.86,37.59,11.151
CA-2015-140718,Frank Atkinson,Technology,74.24,87.6,8.352
US-2015-115343,Frank Olsen,Technology,617.976,729.21,-7.7247
CA-2017-135909,Jane Waco,Technology,209.94,247.73,39.8886
CA-2017-135909,Jane Waco,Technology,31.984,37.74,-7.996
US-2017-114356,Tonja Turnell,Technology,35.96,42.43,3.596
CA-2014-120411,Sarah Brown,Technology,11.12,13.12,3.475
CA-2016-158260,Cindy Chapman,Technology,686.4,809.95,77.22
US-2014-105137,Richard Bierner,Technology,101.994,120.35,-71.3958
CA-2017-126928,Gary Zandusky,Technology,480.0,566.4,225.6
US-2015-107944,Alice McCarthy,Technology,239.97,283.16,86.3892
CA-2016-135594,Adrian Hane,Technology,50.12,59.14,-0.6265
US-2017-115252,Muhammed Yedwab,Technology,15.984,18.86,1.3986
CA-2016-147256,Frank Carlisle,Technology,449.97,530.96,220.4853
CA-2016-167241,Bill Donatelli,Technology,165.6,195.41,10.35
CA-2015-163237,Eudokia Martin,Technology,494.97,584.06,148.491
US-2016-126431,Stephanie Ulpright,Technology,30.84,36.39,6.168
CA-2016-139934,Andy Yotov,Technology,66.976,79.03,6.6976
CA-2017-102610,Christina Anderson,Technology,95.976,113.25,15.5961
CA-2017-102610,Christina Anderson,Technology,143.928,169.84,-32.3838
CA-2014-132983,David Smith,Technology,159.98,188.78,57.5928
CA-2016-145709,Anna H�berlin,Technology,52.68,62.16,19.755
CA-2016-168032,David Flashing,Technology,1439.968,1699.16,143.9968
US-2015-168704,Frank Preis,Technology,239.976,283.17,17.9982
CA-2017-143252,Harold Engle,Technology,29.34,34.62,10.8558
CA-2017-130036,Ben Peterman,Technology,1119.888,1321.47,209.979
CA-2015-134117,Paul Gonzalez,Technology,135.984,160.46,16.998
CA-2016-159023,Natalie Webber,Technology,179.991,212.39,-251.9874
CA-2017-150910,Jack Lebron,Technology,46.864,55.3,7.6154
CA-2017-105620,Jennifer Halladay,Technology,120.0,141.6,-7.2
CA-2017-150266,Rose O'Brian,Technology,299.96,353.95,37.495
CA-2016-157280,Liz Willingham,Technology,89.97,106.16,18.8937
CA-2016-134180,Julie Prescott,Technology,72.0,84.96,14.4
CA-2017-157469,Erin Smith,Technology,151.188,178.4,-25.198
US-2014-149034,Ruben Dartt,Technology,47.496,56.05,-1.1874
CA-2015-123092,Jack Garza,Technology,105.584,124.59,9.2386
US-2015-128587,Harry Marie,Technology,4899.93,5781.92,2302.9671
US-2017-139577,Tanja Norvell,Technology,104.75,123.6,21.9975
CA-2017-159100,Victoria Pisteka,Technology,18.528,21.86,4.4004
US-2017-116491,Patrick Gardner,Technology,35.184,41.52,12.3144
CA-2014-103807,Elizabeth Moffitt,Technology,5.95,7.02,0.833
CA-2015-102855,Jennifer Ferguson,Technology,239.94,283.13,26.3934
CA-2015-137071,Emily Ducich,Technology,100.8,118.94,21.42
CA-2014-100706,Laurel Elliston,Technology,99.98,117.98,7.9984
CA-2016-102127,Victoria Pisteka,Technology,20.97,24.74,9.0171
CA-2016-102127,Victoria Pisteka,Technology,139.96,165.15,9.7972
CA-2015-148873,Eric Murdock,Technology,108.768,128.35,2.7192
CA-2017-157420,Henia Zydlo,Technology,55.176,65.11,-12.4146
CA-2016-168830,Marina Lichtenstein,Technology,479.97,566.36,163.1898
CA-2017-137463,Kalyca Meade,Technology,189.95,224.14,45.588
CA-2017-137463,Kalyca Meade,Technology,149.95,176.94,31.4895
CA-2014-141838,Damala Kotsonis,Technology,28.784,33.97,2.8784
CA-2015-128993,Craig Carreira,Technology,21.98,25.94,8.5722
CA-2017-152968,Bryan Mills,Technology,23.08,27.23,6.924
CA-2016-150077,Maribeth Schnelling,Technology,90.48,106.77,23.5248
CA-2016-142524,Mick Brown,Technology,279.95,330.34,67.188
US-2014-124625,Stephanie Phelps,Technology,89.97,106.16,18.8937
CA-2017-166898,Ken Heidel,Technology,143.952,169.86,17.994
CA-2015-150308,Rick Reed,Technology,246.168,290.48,21.5397
US-2015-132836,Ashley Jarboe,Technology,299.98,353.98,83.9944
US-2015-132836,Ashley Jarboe,Technology,41.9,49.44,11.732
CA-2017-152933,Matthew Grinstein,Technology,369.544,436.06,27.7158
CA-2017-152933,Matthew Grinstein,Technology,791.88,934.42,128.6805
CA-2015-163181,Adrian Barton,Technology,287.91,339.73,33.5895
CA-2015-132941,Muhammed MacIntyre,Technology,207.984,245.42,36.3972
CA-2014-132010,Michelle Arnett,Technology,22.96,27.09,4.3624
CA-2016-135461,Erica Bern,Technology,623.96,736.27,38.9975
CA-2017-153045,Neola Schneider,Technology,429.6,506.93,-93.08
CA-2015-157805,Rick Huthwaite,Technology,555.96,656.03,41.697
CA-2014-123400,Eric Barreto,Technology,180.96,213.53,13.572
CA-2014-106971,Bryan Mills,Technology,475.944,561.61,95.1888
CA-2017-123029,Bradley Talbott,Technology,159.98,188.78,47.994
CA-2016-139409,Fred Wasserman,Technology,43.6,51.45,12.208
US-2017-166688,Rick Duston,Technology,1123.128,1325.29,70.1955
US-2016-165505,Claudia Bergmann,Technology,99.98,117.98,42.9914
US-2015-106873,Kunst Miller,Technology,23.2,27.38,1.45
CA-2014-134215,Marina Lichtenstein,Technology,255.42,301.4,104.7222
CA-2015-164007,Maureen Gnade,Technology,2.376,2.8,0.7425
CA-2016-100300,Max Jones,Technology,4476.8,5282.62,503.64
CA-2017-119424,Sarah Brown,Technology,71.976,84.93,8.997
CA-2016-166618,Darren Powers,Technology,13.98,16.5,3.9144
CA-2017-156776,Jeremy Lonsdale,Technology,707.88,835.3,44.2425
CA-2017-156776,Jeremy Lonsdale,Technology,55.76,65.8,7.8064
US-2015-130512,Sean Miller,Technology,21.728,25.64,3.8024
CA-2015-141810,Barry Blumstein,Technology,344.704,406.75,38.7792
CA-2014-146843,Philip Brown,Technology,102.24,120.64,-16.614
CA-2014-103310,Greg Matthias,Technology,1432.0,1689.76,125.3
CA-2017-140781,Adrian Barton,Technology,39.816,46.98,7.4655
CA-2016-126732,Lena Radford,Technology,1091.168,1287.58,68.198
CA-2016-127761,Scott Williamson,Technology,881.93,1040.68,220.4825
CA-2017-102309,Doug O'Connell,Technology,199.95,235.94,63.984
CA-2016-100510,Harry Marie,Technology,631.96,745.71,303.3408
CA-2016-113236,Cathy Prescott,Technology,47.92,56.55,11.98
US-2015-163433,Michael Paige,Technology,41.424,48.88,8.2848
US-2015-163433,Michael Paige,Technology,244.768,288.83,24.4768
US-2015-163433,Michael Paige,Technology,97.968,115.6,6.123
CA-2014-128237,Christina Anderson,Technology,45.48,53.67,15.918
CA-2016-161907,Justin Hirsh,Technology,118.782,140.16,-27.7158
CA-2017-124940,Dave Kipp,Technology,47.904,56.53,-2.994
US-2017-130687,Phillip Flathmann,Technology,455.712,537.74,34.1784
CA-2016-108056,Erin Smith,Technology,859.2,1013.86,75.18
CA-2014-155264,Rachel Payne,Technology,117.576,138.74,11.7576
CA-2017-109085,Christine Kargatis,Technology,57.594,67.96,-11.5188
CA-2017-102820,Carlos Soltero,Technology,419.944,495.53,52.493
CA-2015-126347,Ashley Jarboe,Technology,50.0,59.0,10.5
CA-2017-108756,Patrick O'Donnell,Technology,31.8,37.52,13.674
CA-2017-162474,Frank Hawley,Technology,7.992,9.43,2.5974
CA-2014-125997,Mitch Webber,Technology,629.95,743.34,157.4875
CA-2014-125997,Mitch Webber,Technology,1349.91,1592.89,661.4559
CA-2014-152618,Rick Bensley,Technology,574.91,678.39,156.047
CA-2017-162789,Logan Currie,Technology,1071.0,1263.78,171.36
CA-2015-127824,John Castell,Technology,249.584,294.51,15.599
CA-2014-145254,Nick Crebassa,Technology,604.752,713.61,60.4752
CA-2014-145254,Nick Crebassa,Technology,302.376,356.8,37.797
CA-2014-145254,Nick Crebassa,Technology,45.0,53.1,4.95
CA-2015-166219,Ben Peterman,Technology,1099.96,1297.95,82.497
CA-2015-119627,Steven Cartwright,Technology,30.08,35.49,-5.264
CA-2015-119627,Steven Cartwright,Technology,252.8,298.3,-31.6
CA-2017-126144,Greg Matthias,Technology,285.576,336.98,-57.1152
CA-2017-165904,Hallie Redmond,Technology,219.184,258.64,19.1786
CA-2015-104052,Tracy Poddar,Technology,95.84,113.09,34.742
CA-2015-129546,Roy Phan,Technology,36.784,43.41,-8.2764
CA-2016-140977,James Lanier,Technology,91.475,107.94,-1.8295
CA-2017-151855,Bart Watters,Technology,27.192,32.09,0.3399
CA-2014-138240,Shirley Jackson,Technology,15.992,18.87,-2.9985
CA-2014-100867,Eugene Hildebrand,Technology,321.552,379.43,20.097
CA-2017-102925,Christina DeMoss,Technology,99.98,117.98,3.9992
CA-2015-158351,Becky Castell,Technology,319.984,377.58,91.9954
CA-2015-156566,Eric Murdock,Technology,572.8,675.9,50.12
US-2016-123610,Vivian Mathis,Technology,120.0,141.6,46.8
CA-2016-113607,Pauline Webber,Technology,1091.93,1288.48,272.9825
CA-2016-125220,Bobby Elias,Technology,1649.75,1946.71,544.4175
CA-2015-123939,Maurice Satty,Technology,26.982,31.84,4.0473
CA-2014-169446,Speros Goranitis,Technology,323.976,382.29,36.4473
CA-2017-156958,Patrick Bzostek,Technology,31.176,36.79,-7.0146
CA-2014-166590,Noah Childs,Technology,1.98,2.34,0.891
CA-2015-163923,Brendan Dodson,Technology,151.96,179.31,36.4704
CA-2016-129280,Susan MacKendrick,Technology,132.52,156.37,34.7865
CA-2016-129280,Susan MacKendrick,Technology,431.976,509.73,-75.5958
CA-2016-129280,Susan MacKendrick,Technology,224.937,265.43,-164.9538
CA-2017-104388,Damala Kotsonis,Technology,79.96,94.35,22.3888
CA-2015-143147,Pamela Stobb,Technology,399.54,471.46,-79.908
CA-2017-152975,Roger Barcio,Technology,1079.85,1274.22,323.955
CA-2017-104619,Keith Dawkins,Technology,110.352,130.22,8.2764
US-2017-122672,Henry Goldwyn,Technology,70.72,83.45,-6.188
CA-2016-110086,Bill Donatelli,Technology,239.984,283.18,23.9984
CA-2014-128524,Mary Zewe,Technology,102.13,120.51,15.3195
CA-2017-160633,Bill Stewart,Technology,899.982,1061.98,74.9985
CA-2017-160633,Bill Stewart,Technology,139.96,165.15,-1.7495
CA-2014-115133,Dianna Arnett,Technology,3.152,3.72,0.4728
CA-2016-168844,Neoma Murray,Technology,179.7,212.05,88.053
CA-2014-151330,Toby Carlisle,Technology,177.0,208.86,30.09
US-2017-107979,Frank Olsen,Technology,89.544,105.66,12.3123
CA-2014-150518,Mitch Webber,Technology,281.97,332.72,78.9516
CA-2017-161893,Harold Pawlan,Technology,95.984,113.26,11.998
CA-2016-160717,Maria Etezadi,Technology,3023.928,3568.24,226.7946
CA-2016-160717,Maria Etezadi,Technology,26.96,31.81,3.7744
CA-2016-160717,Maria Etezadi,Technology,477.6,563.57,161.19
US-2017-140312,Ken Lonsdale,Technology,22.0,25.96,1.375
CA-2016-114867,Frank Merwin,Technology,1499.97,1769.96,-374.9925
CA-2015-130113,Aaron Hawkins,Technology,668.16,788.43,75.168
CA-2017-118668,Fred Wasserman,Technology,16.59,19.58,5.8065
US-2017-135986,Paul Gonzalez,Technology,503.96,594.67,125.99
CA-2017-154116,Khloe Miller,Technology,196.776,232.2,14.7582
CA-2014-114251,Maribeth Dona,Technology,51.56,60.84,-6.445
CA-2014-114251,Maribeth Dona,Technology,58.416,68.93,16.7946
CA-2016-108210,Annie Thurman,Technology,79.96,94.35,7.996
CA-2016-108210,Annie Thurman,Technology,223.96,264.27,11.198
CA-2016-105781,Jill Fjeld,Technology,89.97,106.16,39.5868
CA-2017-142293,Shahid Collister,Technology,89.97,106.16,37.7874
CA-2017-167395,Kunst Miller,Technology,979.95,1156.34,284.1855
US-2015-100069,Neil Franz�sisch,Technology,269.98,318.58,72.8946
CA-2016-158358,Eleni McCrary,Technology,159.98,188.78,57.5928
CA-2017-113705,Lena Cacioppo,Technology,206.1,243.2,55.647
CA-2014-121762,Marina Lichtenstein,Technology,239.97,283.16,86.3892
CA-2014-123855,Mick Crebagga,Technology,139.8,164.96,12.2325
CA-2016-160234,Phillip Flathmann,Technology,135.95,160.42,39.4255
CA-2014-169019,Luke Foster,Technology,431.136,508.74,-26.946
CA-2016-153178,Clay Ludtke,Technology,437.85,516.66,131.355
CA-2017-144491,Caroline Jumper,Technology,39.992,47.19,6.9986
CA-2015-128608,Cindy Schnelling,Technology,235.188,277.52,-43.1178
CA-2015-128608,Cindy Schnelling,Technology,26.376,31.12,2.6376
CA-2015-128608,Cindy Schnelling,Technology,10.384,12.25,2.2066
CA-2015-128608,Cindy Schnelling,Technology,107.118,126.4,-21.4236
CA-2015-122973,Pauline Johnson,Technology,135.99,160.47,36.7173
CA-2014-113257,Sean Christensen,Technology,319.968,377.56,95.9904
CA-2017-130302,Craig Yedwab,Technology,895.944,1057.21,190.3881
US-2016-125402,Dan Lawera,Technology,479.976,566.37,161.9919
US-2016-125402,Dan Lawera,Technology,44.736,52.79,4.4736
CA-2017-113278,Hallie Redmond,Technology,67.8,80.0,1.356
CA-2017-113278,Hallie Redmond,Technology,12.12,14.3,2.5452
CA-2017-113278,Hallie Redmond,Technology,159.8,188.56,70.312
US-2017-166324,Brad Eason,Technology,122.382,144.41,-24.4764
CA-2014-153927,Lauren Leatherbury,Technology,272.61,321.68,98.1396
CA-2014-112291,Katrina Edelman,Technology,62.31,73.53,22.4316
CA-2014-112291,Katrina Edelman,Technology,159.98,188.78,57.5928
CA-2015-127544,Rob Dowd,Technology,79.99,94.39,28.7964
US-2016-115441,Sally Hughsby,Technology,124.25,146.61,48.4575
US-2016-115441,Sally Hughsby,Technology,297.55,351.11,83.314
CA-2014-115049,Michael Moore,Technology,153.824,181.51,38.456
CA-2014-122609,Darren Powers,Technology,127.984,151.02,25.5968
US-2017-162124,Jeremy Farry,Technology,191.968,226.52,28.7952
CA-2015-159534,Dave Hallsten,Technology,199.98,235.98,53.9946
CA-2016-129630,Ionia McGrath,Technology,2799.96,3303.95,944.9865
CA-2014-166555,Jamie Kunitz,Technology,164.85,194.52,47.8065
CA-2017-164028,John Lee,Technology,223.58,263.82,87.1962
CA-2014-111157,Nicole Hansen,Technology,151.2,178.42,32.13
CA-2017-121559,Helen Wasserman,Technology,83.97,99.08,15.9543
CA-2017-121559,Helen Wasserman,Technology,39.89,47.07,14.7593
CA-2017-141446,Craig Leslie,Technology,18.0,21.24,3.24
US-2016-103674,Anne Pryor,Technology,271.96,320.91,27.196
US-2016-103674,Anne Pryor,Technology,249.584,294.51,31.198
US-2016-157728,Ryan Crowe,Technology,97.98,115.62,27.4344
CA-2016-125794,Maris LaWare,Technology,36.24,42.76,15.2208
CA-2017-163629,Ruben Ausman,Technology,79.99,94.39,28.7964
CA-2017-163629,Ruben Ausman,Technology,206.1,243.2,55.647
CA-2017-121258,Dave Brooks,Technology,258.576,305.12,19.3932
